img,name,direct,geschlecht,id,href,ageGroup,lastnamefirst,federalState,party,job,office
/blueprint/servlet/resource/image/864826/3x4/108/144/139952bbdd9c53312749d8254c097ab5/5245E3737B48764802D019C8E3C92122/jongen_marc_gross.jpg,Dr. Marc Jongen,0,männlich,857508,/abgeordnete/biografien/J/jongen_marc-857508,55 - 59 Jahre,"Jongen, Dr. Marc",Baden-Württemberg,AfD,Dozent für Philosophie,<Element p at 0x16e6f9c40>
/blueprint/servlet/resource/image/864964/3x4/108/144/a62e7ec061151592fcd71e176f3f3cf9/C448533739D949B6A27AB8A4EDB70012/vogel_johannes_gross.jpg,Johannes Vogel,0,männlich,858134,/abgeordnete/biografien/V/vogel_johannes-858134,40 - 44 Jahre,"Vogel, Johannes",Nordrhein-Westfalen,FDP,Politikwissenschaftler,<Element p at 0x170bb0340>
/blueprint/servlet/resource/image/864338/3x4/108/144/9fa102be0a89a3fed06ace4f5ed0bc5f/F8BB9C21B85950DD75D14B3541DFB6DC/heilmann_thomas_bild.jpg,Thomas Heilmann,1,männlich,857430,/abgeordnete/biografien/H/heilmann_thomas-857430,55 - 59 Jahre,"Heilmann, Thomas",Berlin,CDU/CSU,Jurist,<Element p at 0x170348bc0>
/blueprint/servlet/resource/image/864956/3x4/108/144/3409a7263a8c33befe2a3ebd7d442bc4/55DC19DD1E4CA7C77B116869287EB5D8/verlinden_julia_gross.jpg,Dr. Julia Verlinden,0,weiblich,858122,/abgeordnete/biografien/V/verlinden_julia-858122,45 - 49 Jahre,"Verlinden, Dr. Julia",Niedersachsen,Bündnis 90/Die Grünen,Diplom-Umweltwissenschaftlerin,<Element p at 0x1709908c0>
/blueprint/servlet/resource/image/864906/3x4/108/144/550f4c8dcc518ba2bd1724f25e36112f/DDB36E5F7D9A8E26E958ECBC62489619/post_achim_gross.jpg,Achim Post,1,männlich,857844,/abgeordnete/biografien/P/post_achim-857844,60 - 64 Jahre,"Post (Minden), Achim",Nordrhein-Westfalen,SPD,Diplom-Soziologe,<Element p at 0x16eb13200>
/blueprint/servlet/resource/image/862174/3x4/108/144/4d617b38b9a60aa7767ddb10a1cc9026/6124D09A7C70C76A8382CE430AEE4D65/kaufmann_malte.jpg,Dr. Malte Kaufmann,0,männlich,860720,/abgeordnete/biografien/K/kaufmann_malte-860720,45 - 49 Jahre,"Kaufmann, Dr. Malte",Baden-Württemberg,AfD,Diplom-Volkswirt,<Element p at 0x1704e3580>
/blueprint/servlet/resource/image/862466/3x4/108/144/ce06b545b76aa23ccce2f1c6e4b18d27/2DDFF3AE17BCB5EA54F2F635629CC0C5/wagner_tim.jpg,Tim Wagner,0,männlich,861402,/abgeordnete/biografien/W/wagner_tim-861402,40 - 44 Jahre,"Wagner, Tim",Thüringen,FDP,Vermögensberater,<Element p at 0x170a18fc0>
/blueprint/servlet/resource/image/864334/3x4/108/144/fd810c9dbbfafa107b63eb489f7aa/F1A8EDC59842DED679A8A61C2401D2F6/helfrich_mark_gross.jpg,Mark Helfrich,1,männlich,857398,/abgeordnete/biografien/H/helfrich_mark-857398,45 - 49 Jahre,"Helfrich, Mark",Schleswig-Holstein,CDU/CSU,Diplom-Kaufmann (FH),<Element p at 0x170871440>
/blueprint/servlet/resource/image/874110/3x4/108/144/196c15d9ecb37772bc91749d58f788c5/FB3B27CE677286ECE2E9017DA21DA3FB/wagener_niklas.jpg,Niklas Wagener,0,männlich,860340,/abgeordnete/biografien/W/wagener_niklas-860340,25 - 29 Jahre,"Wagener, Niklas",Bayern,Bündnis 90/Die Grünen,Student der Forstwirtschaft,<Element p at 0x16e956400>
/blueprint/servlet/resource/image/988038/3x4/108/144/fe3e49e48972b44582be424021f7956c/3CBB46B120677A0C4977E487904D4913/rabanus_martin_gross.jpg,Martin Rabanus,0,männlich,857918,/abgeordnete/biografien/R/rabanus_martin-857918,50 - 54 Jahre,"Rabanus, Martin",Hessen,SPD,Ministerialrat,<Element p at 0x16e59f9c0>
/blueprint/servlet/resource/image/862176/3x4/108/144/e2fb0ff042f820f139f266afa97d4a70/506B8828F377762CEAEABDBE961D9849/kaufmann_michael.jpg,Prof. Dr.-Ing. habil. Michael Kaufmann,1,männlich,860722,/abgeordnete/biografien/K/kaufmann_michael-860722,55 - 59 Jahre,"Kaufmann, Prof. Dr.-Ing. habil. Michael",Thüringen,AfD,Ingenieur,<Element p at 0x16ec98840>
/blueprint/servlet/resource/image/864268/3x4/108/144/43c0fc6e16b584aef0acc449f8b4985e/E0F7733D16A1FDCFFE139212D69A85E9/weeser_sandra_gross.jpg,Sandra Weeser,0,weiblich,858156,/abgeordnete/biografien/W/weeser_sandra-858156,50 - 54 Jahre,"Weeser, Sandra",Rheinland-Pfalz,FDP,Betriebswirtin VWA,<Element p at 0x1708c6ac0>
/blueprint/servlet/resource/image/864350/3x4/108/144/ebca5317238d695b939c45de63422273/EB56F6A09758F9F33DB33E7162D7747B/henrichmann_marc_gross.jpg,Marc Henrichmann,1,männlich,857478,/abgeordnete/biografien/H/henrichmann_marc-857478,45 - 49 Jahre,"Henrichmann, Marc",Nordrhein-Westfalen,CDU/CSU,Rechtsanwalt,<Element p at 0x17077d0c0>
/blueprint/servlet/resource/image/862460/3x4/108/144/4eb381a54d72144c0dc225314493a6b/0887F9BB0954A84292E5F3CEF87BD496/wagener_robin.jpg,Robin Wagener,0,männlich,860908,/abgeordnete/biografien/W/wagener_robin-860908,40 - 44 Jahre,"Wagener, Robin",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Richter,<Element p at 0x16e872280>
/blueprint/servlet/resource/image/862606/3x4/108/144/19e73c7ce31bbfc48a2f31f5224047b1/89AFA4A87E014091B9EA92A15E82A6D7/rhie_ye-one.jpg,Ye-One Rhie,0,weiblich,860996,/abgeordnete/biografien/R/rhie_ye-860996,35 - 39 Jahre,"Rhie, Ye-One",Nordrhein-Westfalen,SPD,Kommunikationswissenschaftlerin,<Element p at 0x16eb132c0>
/blueprint/servlet/resource/image/864646/3x4/108/144/c16318707ce0f48a492e3ae731fde35c/CCD19ADE8D550EE846D168CACA03FF74/keuter_stefan_gross.jpg,Stefan Keuter,0,männlich,857560,/abgeordnete/biografien/K/keuter_stefan-857560,50 - 54 Jahre,"Keuter, Stefan",Nordrhein-Westfalen,AfD,"Bankkaufmann, Diplom-Betriebswirt (FH)",<Element p at 0x170a51740>
/blueprint/servlet/resource/image/864254/3x4/108/144/3b30e3afc9beb814ee68f46b14555190/320D03F734734622411CF11D0DEB847B/westig_nicole_gross.jpg,Nicole Westig,0,weiblich,858198,/abgeordnete/biografien/W/westig_nicole-858198,55 - 59 Jahre,"Westig, Nicole",Nordrhein-Westfalen,FDP,Fundraiserin,<Element p at 0x16eb7b240>
/blueprint/servlet/resource/image/864298/3x4/108/144/d7596caa8b97a09b2d6f671c6497d14/B172F1BEED37F694C6D3E60318B5633A/heveling_ansgar_gross.jpg,Ansgar Heveling,1,männlich,857460,/abgeordnete/biografien/H/heveling_ansgar-857460,50 - 54 Jahre,"Heveling, Ansgar",Nordrhein-Westfalen,CDU/CSU,Jurist,<Element p at 0x16eb5cf40>
/blueprint/servlet/resource/image/862464/3x4/108/144/ec8d8a9f6acff5ab6ac7ee7bd9e9562/95CC4B8AC456C374BAAC169ADBBCA890/wagner_johannes_bild.jpg,Johannes Wagner,0,männlich,860346,/abgeordnete/biografien/W/wagner_johannes-860346,30 - 34 Jahre,"Wagner, Johannes",Bayern,Bündnis 90/Die Grünen,Arzt,<Element p at 0x16ecd8080>
/blueprint/servlet/resource/image/864208/3x4/108/144/f6cc490ec00244c7af221e1155739439/A4C77C7764E8E4A445E46166BDC3C146/rimkus_andreas_gross.jpg,Andreas Rimkus,1,männlich,857900,/abgeordnete/biografien/R/rimkus_andreas-857900,60 - 64 Jahre,"Rimkus, Andreas",Nordrhein-Westfalen,SPD,Elektromeister in der Energiewirtschaft,<Element p at 0x16eace1c0>
/blueprint/servlet/resource/image/864670/3x4/108/144/7be7c3de343832872fe35c2bf6eebbf1/224836F879F05F4EF8ABCD181A5D3B53/kleinwaechter_norbert_gross.jpg,Norbert Kleinwächter,0,männlich,857576,/abgeordnete/biografien/K/kleinwaechter_norbert-857576,35 - 39 Jahre,"Kleinwächter, Norbert",Brandenburg,AfD,Lehrer,<Element p at 0x1703a26c0>
/blueprint/servlet/resource/image/526390/3x4/108/144/7622b9c452158af9bb0ab420ff290b6d/05CBB65FAA9A7B40C1D51F374D405EF0/willkomm_katharina_gross.jpg,Katharina Willkomm,0,weiblich,858164,/abgeordnete/biografien/W/willkomm_katharina-858164,35 - 39 Jahre,"Willkomm, Katharina",Nordrhein-Westfalen,FDP,Rechtsanwältin,<Element p at 0x170338d40>
/blueprint/servlet/resource/image/869756/3x4/108/144/1ae3e2c7e2c64c8e3646a3010ffb6d87/6570B89BACF9162242F424E61CBC7CBA/hierl_susanne_gross.jpg,Susanne Hierl,1,weiblich,860324,/abgeordnete/biografien/H/hierl_susanne-860324,50 - 54 Jahre,"Hierl, Susanne",Bayern,CDU/CSU,Rechtsanwältin,<Element p at 0x16e9854c0>
/blueprint/servlet/resource/image/524390/3x4/108/144/9b41e60bd25790700d45f9d2b228122d/80A9773C93FDAFF9C11C5F20C59F9DD3/walter-rosenheimer_beate_gross.jpg,Beate Walter-Rosenheimer,0,weiblich,858152,/abgeordnete/biografien/W/walter-rosenheimer_beate-858152,55 - 59 Jahre,"Walter-Rosenheimer, Beate",Bayern,Bündnis 90/Die Grünen,Diplom-Psychologin,<Element p at 0x1709f1280>
/blueprint/servlet/resource/image/913780/3x4/108/144/469fdce5963551c3990f049081f7c9b6/94721B3A70C35AD143FDF72C9EC9BBED/rinkert_daniel_gross.jpg,Daniel Rinkert,0,männlich,913750,/abgeordnete/biografien/R/rinkert_daniel-913750,35 - 39 Jahre,"Rinkert, Daniel",Nordrhein-Westfalen,SPD,Regionalleiter beim VDE,<Element p at 0x170784880>
/blueprint/servlet/resource/image/864692/3x4/108/144/a098ac1817f08a116c69b230175ee2e3/C6BBF1174B22CFD8914A57A2D7940620/koenig_joern_gross.jpg,Jörn König,0,männlich,857604,/abgeordnete/biografien/K/koenig_joern-857604,55 - 59 Jahre,"König, Jörn",Niedersachsen,AfD,Diplom-Ingenieur (MBA),<Element p at 0x170a71ac0>
/blueprint/servlet/resource/image/862504/3x4/108/144/e4f7a77be781bdf3b4afcb5bb77af567/0C0FF2CBD3B3AB8EBC021286C249BFBE/wissing_volker.jpg,Dr. Volker Wissing,0,männlich,861446,/abgeordnete/biografien/W/wissing_volker-861446,50 - 54 Jahre,"Wissing, Dr. Volker",Rheinland-Pfalz,FDP,Rechtsanwalt,<Element p at 0x17074a840>
/blueprint/servlet/resource/image/864302/3x4/108/144/8cf9bf87d331ebd6ed87393cf6ab2b7c/2B6A247A127CFF2BD4249794559D988F/hirte_christian_gross.jpg,Christian Hirte,0,männlich,857492,/abgeordnete/biografien/H/hirte_christian-857492,45 - 49 Jahre,"Hirte, Christian",Thüringen,CDU/CSU,Rechtsanwalt/Fachanwalt für Steuerrecht,<Element p at 0x16e7f27c0>
/blueprint/servlet/resource/image/862476/3x4/108/144/8cabcbe22348ee1f7ffb8612f2b0117b/98E4F0335FBF0C60AB2C50EB58EA7B8E/weishaupt_saskia.jpg,Saskia Weishaupt,0,weiblich,860332,/abgeordnete/biografien/W/weishaupt_saskia-860332,30 - 34 Jahre,"Weishaupt, Saskia",Bayern,Bündnis 90/Die Grünen,Politikwissenschaftlerin,<Element p at 0x16ecfa540>
/blueprint/servlet/resource/image/864210/3x4/108/144/f921a6fbfc677056f4ac860f088b01a4/0398385BD292541E93680EF648F9E475/rix_soenke_gross.png,Sönke Rix,1,männlich,857882,/abgeordnete/biografien/R/rix_soenke-857882,45 - 49 Jahre,"Rix, Sönke",Schleswig-Holstein,SPD,Erzieher,<Element p at 0x17096bcc0>
/blueprint/servlet/resource/image/864634/3x4/108/144/9a340b956e56e9665635d26b51e437d9/23178E42DD99ECAA800381CC7C25770A/komning_enrico_gross.jpg,Enrico Komning,0,männlich,857566,/abgeordnete/biografien/K/komning_enrico-857566,55 - 59 Jahre,"Komning, Enrico",Mecklenburg-Vorpommern,AfD,Rechtsanwalt,<Element p at 0x16ecda300>
/blueprint/servlet/resource/image/864312/3x4/108/144/30e2cc4f715e5128f12fca5e21683eed/68DD7677D6DF1CDD82724D18EDEE9BB5/hoffmann_alexander_gross.jpg,Alexander Hoffmann,1,männlich,857494,/abgeordnete/biografien/H/hoffmann_alexander-857494,45 - 49 Jahre,"Hoffmann, Alexander",Bayern,CDU/CSU,Jurist,<Element p at 0x16eaf84c0>
/blueprint/servlet/resource/image/865294/3x4/108/144/f3d83c38ed82790b8be6e386630482af/51E385F15B1775166B6ECC2A2AA98D51/wenzel_stefan.png,Stefan Wenzel,0,männlich,860834,/abgeordnete/biografien/W/wenzel_stefan-860834,60 - 64 Jahre,"Wenzel, Stefan",Niedersachsen,Bündnis 90/Die Grünen,Agrarökonom,<Element p at 0x16e611600>
/blueprint/servlet/resource/image/864188/3x4/108/144/763a73421af18b7ea373b04a1ced7469/C8853A9A08BD0609E2EE36989267DA4D/rohde_dennis_bild.jpg,Dennis Rohde,1,männlich,857890,/abgeordnete/biografien/R/rohde_dennis-857890,35 - 39 Jahre,"Rohde, Dennis",Niedersachsen,SPD,Rechtsanwalt,<Element p at 0x16e5e9400>
/blueprint/servlet/resource/image/864640/3x4/108/144/c58b7a49798c68d08864e6127bf91842/3FEEB9F020B90DB1E198CAEEF8318844/kotre_steffen_gross.jpg,Steffen Kotré,0,männlich,857630,/abgeordnete/biografien/K/kotre_steffen-857630,50 - 54 Jahre,"Kotré, Steffen",Brandenburg,AfD,Diplom-Ingenieur,<Element p at 0x16ea36c40>
/blueprint/servlet/resource/image/864322/3x4/108/144/b7691d60e792c55d0d543d3b076823d9/B024F1206CFF6B3082D9F5AFF855FF8F/hoppenstedt_hendrik_gross.jpg,Dr. Hendrik Hoppenstedt,0,männlich,857418,/abgeordnete/biografien/H/hoppenstedt_hendrik-857418,50 - 54 Jahre,"Hoppenstedt, Dr. Hendrik",Niedersachsen,CDU/CSU,Jurist,<Element p at 0x16e7f2c80>
/blueprint/servlet/resource/image/862500/3x4/108/144/8832cac26a136a720ecbb1e6bbd238f8/382C821FE98AADF844DA4DA1A4EFACDD/winklmann_tina.jpg,Tina Winklmann,0,weiblich,860348,/abgeordnete/biografien/W/winklmann_tina-860348,40 - 44 Jahre,"Winklmann, Tina",Bayern,Bündnis 90/Die Grünen,Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik,<Element p at 0x170301580>
/blueprint/servlet/resource/image/863040/3x4/108/144/e61120f1e0bf4c97c1c7468e3f31f2/2E2516FF233591179DD13350C24916A5/roloff_sebastian.jpg,Sebastian Roloff,0,männlich,860266,/abgeordnete/biografien/R/roloff_sebastian-860266,40 - 44 Jahre,"Roloff, Sebastian",Bayern,SPD,Rechtsanwalt,<Element p at 0x170744300>
/blueprint/servlet/resource/image/864638/3x4/108/144/f3ac1e83e4e2113fef869e85cf779656/85DF009027BEB9136935775ED54C4B28/kraft_rainer_gross.jpg,Dr. Rainer Kraft,0,männlich,857626,/abgeordnete/biografien/K/kraft_rainer-857626,50 - 54 Jahre,"Kraft, Dr. Rainer",Bayern,AfD,Diplom-Chemiker,<Element p at 0x16ed56bc0>
/blueprint/servlet/resource/image/862136/3x4/108/144/9d4738bbe378f28a714f1d2c70d26aa6/9CFB4D8593CBF07CB1DCAEFAA0A25A28/hoppermann_franziska.jpg,Franziska Hoppermann,0,weiblich,860600,/abgeordnete/biografien/H/hoppermann_franziska-860600,40 - 44 Jahre,"Hoppermann, Franziska",Hamburg,CDU/CSU,Verwaltungsbeamtin,<Element p at 0x170612c40>
/blueprint/servlet/resource/image/864216/3x4/108/144/63ba3e996c9a6fc8e63b87935608700c/A09F30513EB6353A90FD20E48374E08E/rosemann_martin_bild.jpg,Dr. Martin Rosemann,0,männlich,857926,/abgeordnete/biografien/R/rosemann_martin-857926,45 - 49 Jahre,"Rosemann, Dr. Martin",Baden-Württemberg,SPD,Diplom-Volkswirt,<Element p at 0x17087d100>
/blueprint/servlet/resource/image/864398/3x4/108/144/7b12b94ea4c3dd7064c23334bdbc7a5e/353D78375AAECD477661E58A26E63D6B/lucassen_ruediger_gross.jpg,Rüdiger Lucassen,0,männlich,857652,/abgeordnete/biografien/L/lucassen_ruediger-857652,70 und älter,"Lucassen, Rüdiger",Nordrhein-Westfalen,AfD,Diplom-Kaufmann,<Element p at 0x16e74c340>
/blueprint/servlet/resource/image/862150/3x4/108/144/3e4afcd7e194b857d3c95d8706ab109b/91A6DD41C8D01B5FE42ADD2AE9C24B25/huppe_hubert.jpg,Hubert Hüppe,0,männlich,860964,/abgeordnete/biografien/H/hueppe_hubert-860964,65 - 69 Jahre,"Hüppe, Hubert",Nordrhein-Westfalen,CDU/CSU,Diplom-Verwaltungswirt,<Element p at 0x16e973240>
/blueprint/servlet/resource/image/862346/3x4/108/144/d67b11f3bc4dc4de57fa6dd4f47b859a/DC9B62548307267FA3FE75E9DA76ACCE/rosenthal_jessica.jpg,Jessica Rosenthal,0,weiblich,860982,/abgeordnete/biografien/R/rosenthal_jessica-860982,30 - 34 Jahre,"Rosenthal, Jessica",Nordrhein-Westfalen,SPD,Gesamtschullehrerin,<Element p at 0x1702f2540>
/blueprint/servlet/resource/image/871852/3x4/108/144/f8080d9faa3e77a5c3abaa53f058b11f/F01272AD6E3AC4B9771F27D14FD1BA43/moncsek_mike_bild.jpg,Mike Moncsek,1,männlich,860898,/abgeordnete/biografien/M/moncsek_mike-860898,55 - 59 Jahre,"Moncsek, Mike",Sachsen,AfD,Kfz-Mechaniker,<Element p at 0x170704800>
/blueprint/servlet/resource/image/864944/3x4/108/144/82625a63e103683b76052356e31d4b70/217D932DE472BCF709E76C3719BFCB51/irlstorfer_erich_gross.png,Erich Irlstorfer,1,männlich,857500,/abgeordnete/biografien/I/irlstorfer_erich-857500,50 - 54 Jahre,"Irlstorfer, Erich",Bayern,CDU/CSU,,<Element p at 0x1706a9640>
/blueprint/servlet/resource/image/864220/3x4/108/144/51b6e3b66f6096acf39380dbf2579753/35D6DFE4FD1F7141296D8EA1B3D9BDC2/roth_michael_gross.jpg,Michael Roth,1,männlich,857922,/abgeordnete/biografien/R/roth_michael-857922,50 - 54 Jahre,"Roth (Heringen), Michael",Hessen,SPD,Diplom-Politologe,<Element p at 0x16e6ee2c0>
/blueprint/servlet/resource/image/865564/3x4/108/144/e2bd7ab5039beb1fca161936818e7ca6/EE67203DB404F4DC2CB000C52780579E/moosdorf_matthias.jpg,Matthias Moosdorf,1,männlich,863320,/abgeordnete/biografien/M/moosdorf_matthias-863320,55 - 59 Jahre,"Moosdorf, Matthias",Sachsen,AfD,Musiker,<Element p at 0x17085c9c0>
/blueprint/servlet/resource/image/862154/3x4/108/144/b73ddfa07f84d316e44e25b8eb148689/9ED940967797C6E95B5A6BCD26ABAF56/janssen_anne.jpg,Anne Janssen,0,weiblich,860798,/abgeordnete/biografien/J/janssen_anne-860798,40 - 44 Jahre,"Janssen, Anne",Niedersachsen,CDU/CSU,Lehrerin,<Element p at 0x16ea43ec0>
/blueprint/servlet/resource/image/870056/3x4/108/144/2bd3231ecf34edb2d14363d4829f7eb4/0006AD0497120DC58E18B5872DB99748/rudolph_thorsten.jpg,Dr. Thorsten Rudolph,0,männlich,861184,/abgeordnete/biografien/R/rudolph_thorsten-861184,50 - 54 Jahre,"Rudolph, Dr. Thorsten",Rheinland-Pfalz,SPD,Beamter,<Element p at 0x170943680>
/blueprint/servlet/resource/image/864484/3x4/108/144/744ab9b32c53abe383d3bf349326a898/DA01EB1A957C1D49ABD3F6D2E290F48A/muenzenmaier_sebastian_gross.jpg,Sebastian Münzenmaier,0,männlich,857784,/abgeordnete/biografien/M/muenzenmaier_sebastian-857784,30 - 34 Jahre,"Münzenmaier, Sebastian",Rheinland-Pfalz,AfD,Versicherungs- und Finanzanlagenfachmann,<Element p at 0x1703f3200>
/blueprint/servlet/resource/image/864822/3x4/108/144/e21eb57e07f9c84ac568504186910a6a/B2A09DFA3201AD28B79CC08453742DD3/jarzombek_thomas_gross.jpg,Thomas Jarzombek,1,männlich,857510,/abgeordnete/biografien/J/jarzombek_thomas-857510,50 - 54 Jahre,"Jarzombek, Thomas",Nordrhein-Westfalen,CDU/CSU,IT-Berater,<Element p at 0x17086c3c0>
/blueprint/servlet/resource/image/869726/3x4/108/144/4fb3c52fda6b0ea94189cc622dffc762/7E1D229F4243F139651ABE92C0CB7B0B/rudolph_tina.png,Tina Rudolph,0,weiblich,861438,/abgeordnete/biografien/R/rudolph_tina-861438,30 - 34 Jahre,"Rudolph, Tina",Thüringen,SPD,Ärztin,<Element p at 0x16eaaac40>
/blueprint/servlet/resource/image/865936/3x4/108/144/b17a2e3a8cba18ea57bd9467b5a17ff2/F07ECA6C367C3E0FD57662BE11F61EC9/naujok_edgar.jpg,Edgar Naujok,1,männlich,863324,/abgeordnete/biografien/N/naujok_edgar-863324,60 - 64 Jahre,"Naujok, Edgar",Sachsen,AfD,Unternehmer,<Element p at 0x1708dd880>
/blueprint/servlet/resource/image/864818/3x4/108/144/dae1e4ae15d9602b6bb36bfbb8399f32/1C1226B697C4BB7EDE19C558E71A85B8/jung_andreas_gross.jpg,Andreas Jung,1,männlich,857502,/abgeordnete/biografien/J/jung_andreas-857502,45 - 49 Jahre,"Jung, Andreas",Baden-Württemberg,CDU/CSU,,<Element p at 0x16e9f7a80>
/blueprint/servlet/resource/image/864228/3x4/108/144/9c89fa9283c1e307cb77a10be8c4b1cf/5E9944C232AE66D05AFA567257C6E651/ruetzel_bernd_gross.jpg,Bernd Rützel,0,männlich,857910,/abgeordnete/biografien/R/ruetzel_bernd-857910,55 - 59 Jahre,"Rützel, Bernd",Bayern,SPD,,<Element p at 0x16e9bea40>
/blueprint/servlet/resource/image/864934/3x4/108/144/3ec57784cf9f9b11648791bb172f47f5/F4962C15B7B0CF8E5D2E8B32564DC6EA/nolte_jan_gross.jpg,Jan Ralf Nolte,0,männlich,857798,/abgeordnete/biografien/N/nolte_jan-857798,35 - 39 Jahre,"Nolte, Jan Ralf",Hessen,AfD,Soldat,<Element p at 0x170b77a40>
/blueprint/servlet/resource/image/985578/3x4/108/144/60761b1e893b3c17011d48131ee14902/69ED40EBFFEC662D1F2A1279CBCBFE75/kaufmann_stefan_gross.jpg,Dr. Stefan Kaufmann,0,männlich,857590,/abgeordnete/biografien/K/kaufmann_stefan-857590,50 - 54 Jahre,"Kaufmann, Dr. Stefan",Baden-Württemberg,CDU/CSU,Rechtsanwalt,<Element p at 0x16ea6bd40>
/blueprint/servlet/resource/image/862354/3x4/108/144/2a3dd44a09a6d824e0ba9c544cb50708/2B8668FF99276D8521FA241DC7572DD6/ruf_nadine.jpg,Nadine Ruf,0,weiblich,860628,/abgeordnete/biografien/R/ruf_nadine-860628,45 - 49 Jahre,"Ruf, Nadine",Hessen,SPD,Diplom-Betriebswirtin,<Element p at 0x170296100>
/blueprint/servlet/resource/image/864852/3x4/108/144/27d5251a66cb5647daf64a91d22a8ac5/4A4F01F73684B253D2141088BAACF2EB/otten_gerold_gross.jpg,Gerold Otten,0,männlich,857834,/abgeordnete/biografien/O/otten_gerold-857834,65 - 69 Jahre,"Otten, Gerold",Bayern,AfD,Berufssoldat a.D.,<Element p at 0x17091cb40>
/blueprint/servlet/resource/image/864684/3x4/108/144/801c8dce2f29e7f00972217ec28da28/6F8D326B7C1503EBE33450481475D5EB/karliczek_anja_gross.jpg,Anja Karliczek,1,weiblich,857544,/abgeordnete/biografien/K/karliczek_anja-857544,50 - 54 Jahre,"Karliczek, Anja",Nordrhein-Westfalen,CDU/CSU,Diplom-Kauffrau,<Element p at 0x16ed26880>
/blueprint/servlet/resource/image/864232/3x4/108/144/149408c63cf25065c40321331fece604/F9CD5E401F933B0F5FB1A50E8BC38A79/ryglewski_sarah_gross.jpg,Sarah Ryglewski,1,weiblich,857904,/abgeordnete/biografien/R/ryglewski_sarah-857904,40 - 44 Jahre,"Ryglewski, Sarah",Bremen,SPD,Diplom-Politologin,<Element p at 0x1705aa240>
/blueprint/servlet/resource/image/864920/3x4/108/144/88e3dabd0b486bf19d51077da43071d2/33F8A36E966C0269B36081B73EAC3815/peterka_tobias_gross.png,Tobias Matthias Peterka,0,männlich,857866,/abgeordnete/biografien/P/peterka_tobias-857866,40 - 44 Jahre,"Peterka, Tobias Matthias",Bayern,AfD,Diplom-Jurist,<Element p at 0x16eb3c140>
/blueprint/servlet/resource/image/864654/3x4/108/144/29a332533021a4bdb74aca336b580906/3CF5D1F32A0286251B69764BFFCCC3DA/kemmer_ronja_bild.jpg,Ronja Kemmer,1,weiblich,857538,/abgeordnete/biografien/K/kemmer_ronja-857538,30 - 34 Jahre,"Kemmer, Ronja",Baden-Württemberg,CDU/CSU,Volkswirtin,<Element p at 0x16eca6400>
/blueprint/servlet/resource/image/864808/3x4/108/144/398cd6df043464c2af0ae22baf6ca400/C8169BB822E2E12C6E378AFC976B8BF5/saathoff_johann_gross.jpg,Johann Saathoff,1,männlich,857972,/abgeordnete/biografien/S/saathoff_johann-857972,55 - 59 Jahre,"Saathoff, Johann",Niedersachsen,SPD,"Diplom-Verwaltungswirt (FH), Bürgermeister a.D.",<Element p at 0x16e744480>
/blueprint/servlet/resource/image/864912/3x4/108/144/8a85b6868930c5dec651e4c63aac6225/DB67EDD950779BEE032F6486BE3348CA/pohl_juergen_gross.png,Jürgen Pohl,0,männlich,857846,/abgeordnete/biografien/P/pohl_juergen-857846,60 - 64 Jahre,"Pohl, Jürgen",Thüringen,AfD,Rechtsanwalt,<Element p at 0x17037d780>
/blueprint/servlet/resource/image/864688/3x4/108/144/e24a69365808bad047240f9c478e591/77B8DC56FD50FF2BD6D86EFB8BCCB283/kiesewetter_roderich_gross.jpg,Roderich Kiesewetter,1,männlich,857588,/abgeordnete/biografien/K/kiesewetter_roderich-857588,60 - 64 Jahre,"Kiesewetter, Roderich",Baden-Württemberg,CDU/CSU,Diplom-Kaufmann,<Element p at 0x1704c4c00>
/blueprint/servlet/resource/image/864810/3x4/108/144/25cabc57035d9d31cee98b8c40f77977/5A73320D205DC79ECCE8F4096BACEEAD/schaefer_axel_gross.jpg,Axel Schäfer,1,männlich,857946,/abgeordnete/biografien/S/schaefer_axel-857946,70 und älter,"Schäfer (Bochum), Axel",Nordrhein-Westfalen,SPD,,<Element p at 0x16e6c0480>
